,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
658,Mieszkanie   Kraków Ruczaj,: Ruczaj,2.0,325 000 ,40.29,8067.0,https://www.otodom.pl/oferta/mieszkanie-krakow-ruczaj-ID3V4ac.html#af9a30ba0a,2019-03-11 07:59:24.346288,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
659,Mieszkanie   Kraków Ruczaj,: Ruczaj,1.0,269 000 ,28.41,9468.0,https://www.otodom.pl/oferta/mieszkanie-krakow-ruczaj-ID3V4ag.html#af9a30ba0a,2019-03-11 07:59:24.346288,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
660,2 pokoje z balkonem  Bieżanów  Cisza i zieleń,: Bieżanów-Prokocim,2.0,208 000 ,34.5,6029.0,https://www.otodom.pl/oferta/2-pokoje-z-balkonem-biezanow-cisza-i-zielen-ID3V49K.html#af9a30ba0a,2019-03-11 07:59:24.346288,,"Kraków, : Bieżanów-Prokocim, ","Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01706235, 20.022991856015395, 0.0)",50.01706235,20.022991856015395,0.0
661,3 pokoje z balkonem  Bieżanów  Cisza i zieleń,: Bieżanów-Prokocim,3.0,279 500 ,49.0,5704.0,https://www.otodom.pl/oferta/3-pokoje-z-balkonem-biezanow-cisza-i-zielen-ID3V49S.html#af9a30ba0a,2019-03-11 07:59:24.346288,,"Kraków, : Bieżanów-Prokocim, ","Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01706235, 20.022991856015395, 0.0)",50.01706235,20.022991856015395,0.0
662,Wola Justowska 2 pok.   4 km od Centrum,: Wola Justowska,2.0,394 000 ,44.0,8955.0,https://www.otodom.pl/oferta/wola-justowska-2-pok-4-km-od-centrum-ID3V49G.html#af9a30ba0a,2019-03-11 07:59:24.346288,Justowska,"Kraków, : Wola Justowska, Justowska","FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska",dzielnica_ulica,"(50.0650619, 19.877649, 0.0)",50.0650619,19.877649,0.0
670,2 pokoje  Zwierzyniec  oddanie w tym roku  Ogród,: Zwierzyniec,3.0,473 000 ,57.0,8298.0,https://www.otodom.pl/oferta/2-pokoje-zwierzyniec-oddanie-w-tym-roku-ogrod-ID3V428.html#733bc83f5e,2019-03-11 07:59:25.033871,Zwierzyniecki,"Kraków, : Zwierzyniec, Zwierzyniecki","Muzeum Narodowe w Krakowie, 1, Aleja 3 Maja, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-062, Polska",dzielnica_ulica,"(50.06043135, 19.923620120041726, 0.0)",50.06043135,19.923620120041726,0.0
673,Mogilska Tower 55m2 nowe niezamieszkałe wykończone,: Wieczysta,3.0,605 000 ,55.0,11000.0,https://www.otodom.pl/oferta/mogilska-tower-55m2-nowe-niezamieszkale-wykonczone-ID3V3Z6.html#733bc83f5e,2019-03-11 07:59:25.033871,Mogilska,"Kraków, : Wieczysta, Mogilska","Mogilska, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, 31-571, Polska",dzielnica_ulica,"(50.0711182, 19.9831694, 0.0)",50.0711182,19.9831694,0.0
678,2 pokojowe po remoncie  Ludwinów,: Ludwinów,2.0,370 000 ,30.9,11974.0,https://www.otodom.pl/oferta/2-pokojowe-po-remoncie-ludwinow-ID3V3Ny.html#733bc83f5e,2019-03-11 07:59:25.033871,,"Kraków, : Ludwinów, ","Ludwinów, Dębniki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.044425, 19.9364398, 0.0)",50.044425,19.9364398,0.0
683,Wola Justowska 4 pok.   7 km od Centrum,: Wola Justowska,4.0,747 000 ,98.0,7622.0,https://www.otodom.pl/oferta/wola-justowska-4-pok-7-km-od-centrum-ID3V3Ks.html#733bc83f5e,2019-03-11 07:59:25.033871,Justowska,"Kraków, : Wola Justowska, Justowska","FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska",dzielnica_ulica,"(50.0650619, 19.877649, 0.0)",50.0650619,19.877649,0.0
687,3 pokoje  Bronowice koło parku  Gotowe,: Bronowice Małe,3.0,508 000 ,60.0,8467.0,https://www.otodom.pl/oferta/3-pokoje-bronowice-kolo-parku-gotowe-ID3V3Ck.html#733bc83f5e,2019-03-11 07:59:25.033871,Bronowicka,"Kraków, : Bronowice Małe, Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",dzielnica_ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
688,2 pokoje z dużym Tarasem 34m2 Bronowice koło Parku,: Bronowice Małe,2.0,462 000 ,56.0,8250.0,https://www.otodom.pl/oferta/2-pokoje-z-duzym-tarasem-34m2-bronowice-kolo-parku-ID3V3Cc.html#733bc83f5e,2019-03-11 07:59:25.033871,Bronowicka,"Kraków, : Bronowice Małe, Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",dzielnica_ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
690,Mieszkanie 3 pokojowe   Kraków 3 5 km od Centrum,: Prądnik Biały,3.0,350 000 ,47.6,7353.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-krakow-3-5-km-od-centrum-ID3V3C8.html#733bc83f5e,2019-03-11 07:59:25.033871,,"Kraków, : Prądnik Biały, ","Prądnik Biały, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
691,Mieszkanie 3 pokojowe   Kraków 3 5 km od Centrum,: Prądnik Biały,3.0,432 000 ,58.0,7448.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-krakow-3-5-km-od-centrum-ID3V3BV.html#733bc83f5e,2019-03-11 07:59:25.033871,,"Kraków, : Prądnik Biały, ","Prądnik Biały, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
695,Piętro w Kamienicy   Zwierzyniecka 500m od Rynku,: Stare Miasto,9.0,3 200 000 ,200.0,16000.0,https://www.otodom.pl/oferta/pietro-w-kamienicy-ul-zwierzyniecka-500m-od-rynku-ID3V3us.html#9a94e89e50,2019-03-11 07:59:25.705019,Kamieniecka,"Kraków, : Stare Miasto, Kamieniecka","Kamieniecka, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",dzielnica_ulica,"(49.9999904, 19.8972532, 0.0)",49.9999904,19.8972532,0.0
698,1 pokój  jasna kuchnia  Winda,: małopolskie,1.0,229 000 ,29.54,7752.0,https://www.otodom.pl/oferta/1-pokoj-jasna-kuchnia-winda-ID3V3qA.html#9a94e89e50,2019-03-11 07:59:25.705019,Jasna,"Kraków, : małopolskie, Jasna","Jasna, Prądnik Biały, Kraków, województwo małopolskie, 31-227, Polska",dzielnica_ulica,"(50.095578, 19.9274648, 0.0)",50.095578,19.9274648,0.0
699,Mieszkanie 4 pokojowe   Kraków  3 5 km od Centrum,: Prądnik Biały,4.0,381 000 ,55.0,6927.0,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-krakow-3-5-km-od-centrum-ID3V3pq.html#9a94e89e50,2019-03-11 07:59:25.705019,,"Kraków, : Prądnik Biały, ","Prądnik Biały, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
721,Ruczaj/2 pokoje/39m2/4 piętro,: Ruczaj,2.0,299 000 ,39.07,7653.0,https://www.otodom.pl/oferta/ruczaj-2-pokoje-39m2-4-pietro-ID3R3lu.html#4e65447592,2019-03-11 07:59:26.536063,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
722,Wielicka Garden/Gotowe/ 3  pokoje/52m2,: Podgórze,3.0,485 000 ,52.0,9327.0,https://www.otodom.pl/oferta/wielicka-garden-gotowe-3-pokoje-52m2-ID3Rkre.html#4e65447592,2019-03-11 07:59:26.536063,Wielicka,"Kraków, : Podgórze, Wielicka","Wielicka, Prokocim, Podgórze, Kraków, województwo małopolskie, 30-803, Polska",dzielnica_ulica,"(50.0267461, 19.9769448, 0.0)",50.0267461,19.9769448,0.0
725,Mieszkanie 2 pok Ruczaj Kraków,: małopolskie,2.0,357 000 ,50.05,7133.0,https://www.otodom.pl/oferta/mieszkanie-2-pok-ruczaj-krakow-ID3Sx8Q.html#4e65447592,2019-03-11 07:59:26.536063,Ruczaj,"Kraków, : małopolskie, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
743,Mieszkanie 29m2 *  Wielicka * kawalerka * garaż,: Podgórze,1.0,245 000 ,29.0,8448.0,https://www.otodom.pl/oferta/mieszkanie-29m2-ul-wielicka-kawalerka-garaz-ID3UFLu.html#4e65447592,2019-03-11 07:59:26.536063,Wielicka,"Kraków, : Podgórze, Wielicka","Wielicka, Prokocim, Podgórze, Kraków, województwo małopolskie, 30-803, Polska",dzielnica_ulica,"(50.0267461, 19.9769448, 0.0)",50.0267461,19.9769448,0.0
746,Dwupoziomowy Apartament Ruczaj,: Ruczaj,4.0,730 000 ,134.97,5409.0,https://www.otodom.pl/oferta/dwupoziomowy-apartament-ruczaj-ID3SbeU.html#4e65447592,2019-03-11 07:59:26.536063,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
755,Inwestycyjne 2 pokojowe z tarasem   Starowiślna,: małopolskie,2.0,465 000 ,32.0,14531.0,https://www.otodom.pl/oferta/inwestycyjne-2-pokojowe-z-tarasem-ul-starowislna-ID3VeoU.html#89e33f6554,2019-03-12 08:53:03.294163,Starowiślna,"Kraków, : małopolskie, Starowiślna","Starowiślna, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-038, Polska",dzielnica_ulica,"(50.0560672, 19.9457877, 0.0)",50.0560672,19.9457877,0.0
757,Mieszkanie 53m2  do remontu! Bieżanów Prokocim,: Bieżanów,2.0,270 000 ,53.0,5094.0,https://www.otodom.pl/oferta/mieszkanie-53m2-do-remontu-biezanow-prokocim-ID3VePC.html#89e33f6554,2019-03-12 08:53:03.294163,,"Kraków, : Bieżanów, ","Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0160061, 20.0372002, 0.0)",50.0160061,20.0372002,0.0
758,Piękne mieszkanie z ogrodem,: małopolskie,3.0,480 000 ,64.3,7465.0,https://www.otodom.pl/oferta/piekne-mieszkanie-z-ogrodem-ID3VdE0.html#89e33f6554,2019-03-12 08:53:03.294163,Ogrodem,"Kraków, : małopolskie, Ogrodem","Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",dzielnica_ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
763,Krowodrza 2 pok po generalnym remoncie urządzone,: Krowodrza,2.0,303 000 ,38.0,7974.0,https://www.otodom.pl/oferta/krowodrza-2-pok-po-generalnym-remoncie-urzadzone-ID3Vg4Y.html#89e33f6554,2019-03-12 08:53:03.294163,Krowoderska,"Kraków, : Krowodrza, Krowoderska","Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",dzielnica_ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
764,3 pokoje w wysokim standardzie na Os. Za Fortem,: Kliny-Zacisze,3.0,495 000 ,61.2,8088.0,https://www.otodom.pl/oferta/3-pokoje-w-wysokim-standardzie-na-os-za-fortem-ID3Vg4c.html#89e33f6554,2019-03-12 08:53:03.294163,Fortem,"Kraków, : Kliny-Zacisze, Fortem","Pod Fortem, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(49.998598900000005, 19.897240433286914, 0.0)",49.998598900000005,19.897240433286914,0.0
768,Krowodrza Azory  1 pokojowe garsoniera do wejścia,: Krowodrza,1.0,199 000 ,20.0,9950.0,https://www.otodom.pl/oferta/krowodrza-azory-1-pokojowe-garsoniera-do-wejscia-ID3Vg3y.html#89e33f6554,2019-03-12 08:53:03.294163,Krowoderska,"Kraków, : Krowodrza, Krowoderska","Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",dzielnica_ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
772,Mieszkanie Salwator 78m2  4 pokoje  duży taras!,: Krowodrza,4.0,800 000 ,78.0,10256.0,https://www.otodom.pl/oferta/mieszkanie-salwator-78m2-4-pokoje-duzy-taras-ID3VfEQ.html#89e33f6554,2019-03-12 08:53:03.309796,Salwatorska,"Kraków, : Krowodrza, Salwatorska","Salwatorska, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-109, Polska",dzielnica_ulica,"(50.0559857, 19.9189418, 0.0)",50.0559857,19.9189418,0.0
773,Mieszkanie na  edlu Teatralnym 45m2,: Nowa Huta,3.0,358 000 ,45.0,7956.0,https://www.otodom.pl/oferta/mieszkanie-na-osiedlu-teatralnym-45m2-ID3VfEU.html#89e33f6554,2019-03-12 08:53:03.309796,Teatralne,"Kraków, : Nowa Huta, Teatralne","Osiedle Teatralne, Nowa Huta, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0797342, 20.0327324, 0.0)",50.0797342,20.0327324,0.0
774,Mieszkanie 37 28m2 Zabłocie dwupoziomowe.,: Zabłocie,2.0,380 000 ,37.28,10193.0,https://www.otodom.pl/oferta/mieszkanie-37-28m2-zablocie-dwupoziomowe-ID3VfEM.html#89e33f6554,2019-03-12 08:53:03.309796,Zabłocie,"Kraków, : Zabłocie, Zabłocie","Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-701, Polska",dzielnica_ulica,"(50.050241, 19.9619043, 0.0)",50.050241,19.9619043,0.0
775,Mieszkanie 35m2 Bieżanów   Prokocim,: Bieżanów,1.0,250 000 ,35.0,7143.0,https://www.otodom.pl/oferta/mieszkanie-35m2-biezanow-prokocim-ID3VfEI.html#89e33f6554,2019-03-12 08:53:03.309796,,"Kraków, : Bieżanów, ","Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0160061, 20.0372002, 0.0)",50.0160061,20.0372002,0.0
779,Apartament Halczyna,: Łobzów,6.0,940 000 ,138.0,6812.0,https://www.otodom.pl/oferta/apartament-halczyna-ID3VfEo.html#89e33f6554,2019-03-12 08:53:03.309796,Halczyna,"Kraków, : Łobzów, Halczyna","Wojciecha Halczyna, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-085, Polska",dzielnica_ulica,"(50.0798607, 19.9069207, 0.0)",50.0798607,19.9069207,0.0
780,Kurdwanów  1 pokojowe   bna kuchnia  balkon,: Podgórze Duchackie,1.0,240 000 ,33.4,7186.0,https://www.otodom.pl/oferta/kurdwanow-1-pokojowe-osobna-kuchnia-balkon-ID3VfDm.html#89e33f6554,2019-03-12 08:53:03.309796,,"Kraków, : Podgórze Duchackie, ","Podgórze Duchackie, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.01618985, 19.959420960382204, 0.0)",50.01618985,19.959420960382204,0.0
789,Piękne  po remoncie 3 pok. Żabiniec 56m2  parking,: małopolskie,3.0,429 000 ,56.0,7661.0,https://www.otodom.pl/oferta/piekne-po-remoncie-3-pok-zabiniec-56m2-parking-ID3VbsY.html#3f7ebb237a,2019-03-12 08:53:04.950569,Żabiniec,"Kraków, : małopolskie, Żabiniec","Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-200, Polska",dzielnica_ulica,"(50.0851745, 19.9473248, 0.0)",50.0851745,19.9473248,0.0
792,Duże Mieszkanie Prądnik Czerwony,: Prądnik Czerwony,3.0,465 000 ,85.0,5471.0,https://www.otodom.pl/oferta/duze-mieszkanie-pradnik-czerwony-ID3Vfgv.html#3f7ebb237a,2019-03-12 08:53:04.950569,Czerwona,"Kraków, : Prądnik Czerwony, Czerwona","Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",dzielnica_ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
796,Przestronne   29 50 M2   187 000    Łobzów,: Łobzów,1.0,187 000 ,29.5,6339.0,https://www.otodom.pl/oferta/przestronne-29-50-m2-187-000-zl-lobzow-ID3Vfbm.html#3f7ebb237a,2019-03-12 08:53:04.950569,,"Kraków, : Łobzów, ","Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0752544, 19.911371137173774, 0.0)",50.0752544,19.911371137173774,0.0
797,Garsoniera   19 50 M2   140 000    Łobzów,: Łobzów,1.0,140 000 ,19.5,7179.0,https://www.otodom.pl/oferta/garsoniera-19-50-m2-140-000-zl-lobzow-ID3Vfbq.html#3f7ebb237a,2019-03-12 08:53:04.950569,,"Kraków, : Łobzów, ","Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0752544, 19.911371137173774, 0.0)",50.0752544,19.911371137173774,0.0
799,Kapitalna Lokalizacja/ Wykończone/ Inwestycja,: Stare Miasto,2.0,362 000 ,34.0,10647.0,https://www.otodom.pl/oferta/kapitalna-lokalizacja-wykonczone-inwestycja-ID3Vf9u.html#3f7ebb237a,2019-03-12 08:53:04.950569,Szpitalna,"Kraków, : Stare Miasto, Szpitalna","Szpitalna, Stare Miasto, Kraków, województwo małopolskie, 31-156, Polska",dzielnica_ulica,"(50.0647876, 19.942688, 0.0)",50.0647876,19.942688,0.0
800,34m2  parter  ogródek. Płaszów,: Płaszów,1.0,318 000 ,34.0,9353.0,https://www.otodom.pl/oferta/34m2-parter-ogrodek-plaszow-ID3Vf4Y.html#3f7ebb237a,2019-03-12 08:53:04.950569,,"Kraków, : Płaszów, ","Płaszów, Podgórze, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.039926949999995, 19.99481075250016, 0.0)",50.039926949999995,19.99481075250016,0.0
802,Mieszkanie 3 pokoje  64 m2   ca Nowohucka,: Płaszów,3.0,479 000 ,64.0,7484.0,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-64-m2-ulica-nowohucka-ID3Vf4Q.html#3f7ebb237a,2019-03-12 08:53:04.950569,Nowohucka,"Kraków, : Płaszów, Nowohucka","Nowohucka, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-712, Polska",dzielnica_ulica,"(50.0448417, 19.973083, 0.0)",50.0448417,19.973083,0.0
811,Gotowa Inwestycja Pod Wynajem*Dla Studentów!,: Krowodrza,6.0,940 000 ,138.63,6781.0,https://www.otodom.pl/oferta/gotowa-inwestycja-pod-wynajemdla-studentow-ID3VeQg.html#3f7ebb237a,2019-03-12 08:53:04.950569,Głogowa,"Kraków, : Krowodrza, Głogowa","Głogowa, Witkowice, Prądnik Biały, Kraków, województwo małopolskie, 31-235, Polska",dzielnica_ulica,"(50.1014133, 19.9430032, 0.0)",50.1014133,19.9430032,0.0
821,Super Oferta! Stare Miasto 2Pok. ! 1 km od Rynku !,: Stare Miasto,2.0,510 000 ,51.2,9961.0,https://www.otodom.pl/oferta/super-oferta-stare-miasto-2pok-1-km-od-rynku-ID3VeJS.html#85fbb29208,2019-03-12 08:53:06.481977,Starego,"Kraków, : Stare Miasto, Starego","Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",dzielnica_ulica,"(50.0547963, 19.9356012, 0.0)",50.0547963,19.9356012,0.0
828,3 pokojowe mieszkanie na Olszy,: Olsza,3.0,396 677 ,55.87,7100.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-olszy-ID3VeIQ.html#85fbb29208,2019-03-12 08:53:06.481977,Olszyny,"Kraków, : Olsza, Olszyny","Olszyny, Olsza, Grzegórzki, Kraków, województwo małopolskie, 31-429, Polska",dzielnica_ulica,"(50.0743348, 19.966827, 0.0)",50.0743348,19.966827,0.0
830,2 pokojowe mieszkanie Mistrzejowice,: Mistrzejowice,2.0,270 723 ,44.0,6153.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-mistrzejowice-ID3VeIv.html#85fbb29208,2019-03-12 08:53:06.481977,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
835,4 pokojowe mieszkanie Mistrzejowice,: Mistrzejowice,4.0,388 020 ,66.9,5800.0,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-mistrzejowice-ID3VeIs.html#85fbb29208,2019-03-12 08:53:06.481977,Mistrzejowicka,"Kraków, : Mistrzejowice, Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",dzielnica_ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
838,3 pokoje na Cegielnianej !!!!!!,: Łagiewniki,3.0,441 336 ,59.64,7400.0,https://www.otodom.pl/oferta/3-pokoje-na-cegielnianej-ID3VeI4.html#85fbb29208,2019-03-12 08:53:06.481977,Cegielniana,"Kraków, : Łagiewniki, Cegielniana","Cegielniana, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-404, Polska",dzielnica_ulica,"(50.0273693, 19.9326309, 0.0)",50.0273693,19.9326309,0.0
839,2 pokoje na Cegielnianej !!!!!!,: Łagiewniki,2.0,321 530 ,40.7,7900.0,https://www.otodom.pl/oferta/2-pokoje-na-cegielnianej-ID3VeI8.html#85fbb29208,2019-03-12 08:53:06.481977,Cegielniana,"Kraków, : Łagiewniki, Cegielniana","Cegielniana, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-404, Polska",dzielnica_ulica,"(50.0273693, 19.9326309, 0.0)",50.0273693,19.9326309,0.0
842,Mieszkanie 4 pokojowe Czyżyny,: Czyżyny,4.0,382 935 ,73.19,5232.0,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-czyzyny-ID3VeHV.html#85fbb29208,2019-03-12 08:53:06.481977,,"Kraków, : Czyżyny, ","Czyżyny, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06652355, 20.00884129147333, 0.0)",50.06652355,20.00884129147333,0.0
848,Stare Miasto  Garbarska  66m2  3 pok  1 piętro.,: Stare Miasto,3.0,750 000 ,66.0,11364.0,https://www.otodom.pl/oferta/stare-miasto-garbarska-66m2-3-pok-1-pietro-ID3VdFK.html#d245b9f81f,2019-03-12 08:53:08.060292,Starego,"Kraków, : Stare Miasto, Starego","Sarkofag Zygmunta I Starego, 1, Dziedziniec Batorego, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska",dzielnica_ulica,"(50.0547963, 19.9356012, 0.0)",50.0547963,19.9356012,0.0
850,Mieszkanie 3 pokojowe Grzegórzki,: Grzegórzki,3.0,619 083 ,76.43,8100.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-grzegorzki-ID3VeI0.html#d245b9f81f,2019-03-12 08:53:08.060292,,"Kraków, : Grzegórzki, ","Grzegórzki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06497215, 19.968825516425383, 0.0)",50.06497215,19.968825516425383,0.0
853,Trzypokojowe Mieszkanie Koło Bonarki,: Wola Duchacka,3.0,459 000 ,63.24,7258.0,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-kolo-bonarki-ID3VeHC.html#d245b9f81f,2019-03-12 08:53:08.060292,Bonarka,"Kraków, : Wola Duchacka, Bonarka","Bonarka, Bonarka City Center, Podgórze Duchackie, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.02881094999999, 19.953975973958336, 0.0)",50.02881094999999,19.953975973958336,0.0
854,1 pokojowe mieszkanie obok Bonarki !!!!!,: Łagiewniki,1.0,231 266 ,29.09,7950.0,https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-obok-bonarki-ID3VeHK.html#d245b9f81f,2019-03-12 08:53:08.060292,Bonarka,"Kraków, : Łagiewniki, Bonarka","Bonarka, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.02659155, 19.936215216011504, 0.0)",50.02659155,19.936215216011504,0.0
858,1/2 pokojowe Czyżyny,: Czyżyny,1.0,278 370 ,37.1,7503.0,https://www.otodom.pl/oferta/1-2-pokojowe-czyzyny-ID3VeHq.html#d245b9f81f,2019-03-12 08:53:08.060292,,"Kraków, : Czyżyny, ","Czyżyny, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.06652355, 20.00884129147333, 0.0)",50.06652355,20.00884129147333,0.0
860,Nowa Mikrokawalerka   16 M2   115 000    Łobzów,: Łobzów,1.0,115 000 ,16.0,7188.0,https://www.otodom.pl/oferta/nowa-mikrokawalerka-16-m2-115-000-zl-lobzow-ID3VeHa.html#d245b9f81f,2019-03-12 08:53:08.060292,,"Kraków, : Łobzów, ","Łobzów, Krowodrza, Kraków, województwo małopolskie, Polska",dzielnica_ulica,"(50.0752544, 19.911371137173774, 0.0)",50.0752544,19.911371137173774,0.0
863,Lub ron Ruczaj  77m2  Balkon  3 Pokoje,: Ruczaj,3.0,516 000 ,77.0,6701.0,https://www.otodom.pl/oferta/lubostron-ruczaj-77m2-balkon-3-pokoje-ID3VeC8.html#d245b9f81f,2019-03-12 08:53:08.060292,Ruczaj,"Kraków, : Ruczaj, Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",dzielnica_ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
865,Luksusowy apartament 154 m2   Bronowice,: Bronowice,5.0,1 250 000 ,154.0,8117.0,https://www.otodom.pl/oferta/luksusowy-apartament-154-m2-bronowice-ID3Vevs.html#d245b9f81f,2019-03-12 08:53:08.060292,Bronowicka,"Kraków, : Bronowice, Bronowicka","Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",dzielnica_ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
