,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
11318,2 minuty od Galerii Krakowskiej  62 49 m2 !!!,: Śródmieście,3.0,"603 226,42 zł",62.49,9653.0,https://www.otodom.pl/oferta/2-minuty-od-galerii-krakowskiej-62-49-m2-ID42Sro.html#452ecb9a8b,2019-10-08 15:02:08.476182,Krakowskich,Kraków : Śródmieście Krakowskich,"Kwatera powstańców krakowskich z 1846 roku, Aleja Powstańców Śląskich, Podgórze, Kraków, województwo małopolskie, 30-546, Polska",ulica,"(50.042218, 19.959666, 0.0)",50.042218,19.959666,0.0
11326,Przestronne i jasne Mieszkanie dla Rodziny,: Podgórze Duchackie,3.0,539 000 zł,85.14,6331.0,https://www.otodom.pl/oferta/przestronne-i-jasne-mieszkanie-dla-rodziny-ID42ISd.html#452ecb9a8b,2019-10-08 15:02:08.476182,Rodzinna,Kraków : Podgórze Duchackie Rodzinna,"Kuchnia rodzinna, 8a, Białoruska, Wola Duchacka Wschód, Podgórze Duchackie, Kraków, województwo małopolskie, 30-630, Polska",ulica,"(50.016785, 19.9733026, 0.0)",50.016785,19.9733026,0.0
11328,Mieszkanie 141 m2  Kraków  Al. Słowackiego,: Krowodrza,4.0,1 220 000 zł,140.0,8714.0,https://www.otodom.pl/oferta/mieszkanie-141-m2-krakow-al-slowackiego-ID42Shy.html#452ecb9a8b,2019-10-08 15:02:08.476182,Słowackiego,Kraków : Krowodrza Słowackiego,"Aleja Juliusza Słowackiego, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-037, Polska",ulica,"(50.0694325, 19.926896, 0.0)",50.0694325,19.926896,0.0
11337,Mistrzejowice   nietuzinkowe trzypokojowe,: Mistrzejowice,3.0,485 000 zł,55.0,8818.0,https://www.otodom.pl/oferta/mistrzejowice-nietuzinkowe-trzypokojowe-ID42Shu.html#3cd3d6385d,2019-10-08 15:02:09.491888,Mistrzejowicka,Kraków : Mistrzejowice Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
11351,Penthouse z tarasem i widokiem na Wawel  Kopiec...,": Dębniki, Stare Dębniki",4.0,1 394 328 zł,87.2,15990.0,https://www.otodom.pl/oferta/penthouse-z-tarasem-i-widokiem-na-wawel-kopiec-ID42Sew.html#3cd3d6385d,2019-10-08 15:02:09.491888,Wawelska,"Kraków : Dębniki, Stare Dębniki Wawelska","Aleja Wawelska, Pychowice, Dębniki, Kraków, województwo małopolskie, 30-376, Polska",ulica,"(50.0302408, 19.9077275, 0.0)",50.0302408,19.9077275,0.0
11368,Ruczaj | Bobrzyńskiego | Studio z garderobą | Eng,": Dębniki, Ruczaj",1.0,263 400 zł,29.44,8947.0,https://www.otodom.pl/oferta/ruczaj-bobrzynskiego-studio-z-garderoba-eng-ID42S9U.html#c6993485aa,2019-10-08 15:02:10.445051,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
11375, atnie mieszkania w Villi K alińska 7,": Łagiewniki-Borek Fałęcki, Łagiewniki",4.0,650 000 zł,80.19,8106.0,https://www.otodom.pl/oferta/ostatnie-mieszkania-w-villi-koszalinska-7-ID42S6N.html#c6993485aa,2019-10-08 15:02:10.445051,Kaliska,"Kraków : Łagiewniki-Borek Fałęcki, Łagiewniki Kaliska","Kaliska, Jugowice, Swoszowice, Kraków, województwo małopolskie, 30-435, Polska",ulica,"(49.9967617, 19.9196182, 0.0)",49.9967617,19.9196182,0.0
11378,Słoneczna kawalerka Bronowice Zarzecze  Widok!,: Bronowice,1.0,248 000 zł,25.0,9920.0,https://www.otodom.pl/oferta/sloneczna-kawalerka-bronowice-zarzecze-os-widok-ID42S6G.html#c6993485aa,2019-10-08 15:02:10.445051,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
11388,3 pok  Rydla/Bronowicka  bez obciążeń,": Bronowice, Bronowice Małe",3.0,665 000 zł,62.5,10640.0,https://www.otodom.pl/oferta/3-pok-rydla-bronowicka-bez-obciazen-ID42S0L.html#c6993485aa,2019-10-08 15:02:10.445051,Bronowicka,"Kraków : Bronowice, Bronowice Małe Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
11399,Mieszkanie 3 pokojowe na   Tysiąclecia,: Mistrzejowice,3.0,340 000 zł,50.9,6680.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-os-tysiaclecia-ID42RX4.html#0ff734fbbe,2019-10-08 15:02:11.498680,Tysiąclecia,Kraków : Mistrzejowice Tysiąclecia,"Osiedle Tysiąclecia, Mistrzejowice, Kraków, województwo małopolskie, Polska",ulica,"(50.0917147, 20.0012344, 0.0)",50.0917147,20.0012344,0.0
11411,2 pokoje  Pachońskiego  Prądnik Biały,: Prądnik Biały,2.0,305 000 zł,41.8,7297.0,https://www.otodom.pl/oferta/2-pokoje-pachonskiego-pradnik-bialy-ID42RTH.html#0ff734fbbe,2019-10-08 15:02:11.500686,Pachońskiego,Kraków : Prądnik Biały Pachońskiego,"Pachońskiego, Henryka Pachońskiego, Prądnik Biały, Kraków, województwo małopolskie, 31-223, Polska",ulica,"(50.0952985, 19.9315645, 0.0)",50.0952985,19.9315645,0.0
11412,Wiślane Tarasy 2.0 z gotową aranżacją | Eng,: Grzegórzki,1.0,430 000 zł,36.0,11944.0,https://www.otodom.pl/oferta/wislane-tarasy-2-0-z-gotowa-aranzacja-eng-ID42RPP.html#0ff734fbbe,2019-10-08 15:02:11.500686,Turbasy,Kraków : Grzegórzki Turbasy,"Józefa Turbasy, Zagumnie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska",ulica,"(50.0463579, 19.9714356, 0.0)",50.0463579,19.9714356,0.0
11416,wspaniałe mieszkanie 3 pokoje z tarasem Bronowice.,: Bronowice,3.0,424 000 zł,66.0,6424.0,https://www.otodom.pl/oferta/wspaniale-mieszkanie-3-pokoje-z-tarasem-bronowice-ID42RMz.html#0ff734fbbe,2019-10-08 15:02:11.500686,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
11418,3 pokojowe po remoncie  jasna kuchnia,: Prądnik Biały,3.0,449 000 zł,52.5,8552.0,https://www.otodom.pl/oferta/3-pokojowe-po-remoncie-jasna-kuchnia-ID42RMv.html#0ff734fbbe,2019-10-08 15:02:11.500686,Jasna,Kraków : Prądnik Biały Jasna,"Jasna, Prądnik Biały, Kraków, województwo małopolskie, 31-227, Polska",ulica,"(50.095578, 19.9274648, 0.0)",50.095578,19.9274648,0.0
11443,4 pokoje   bna kuchnia  balkon  Ruczaj Kampus Uj,": Dębniki, Kobierzyn",4.0,555 900 zł,67.0,8297.0,https://www.otodom.pl/oferta/4-pokoje-osobna-kuchnia-balkon-ruczaj-kampus-uj-ID42REj.html#1a14cbbf41,2019-10-08 15:02:12.436473,Ruczaj,"Kraków : Dębniki, Kobierzyn Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
11445,4 POK. | STARE DĘBNIKI/ Madalińskiego | WAWEL,": Dębniki, Stare Dębniki",4.0,2 423 500 zł,131.0,18500.0,https://www.otodom.pl/oferta/4-pok-stare-debniki-madalinskiego-wawel-ID42RAw.html#1a14cbbf41,2019-10-08 15:02:12.436473,Madalińskiego,"Kraków : Dębniki, Stare Dębniki Madalińskiego","Generała Antoniego Józefa Madalińskiego, Dębniki, Kraków, województwo małopolskie, 30-303, Polska",ulica,"(50.0531409, 19.9291197, 0.0)",50.0531409,19.9291197,0.0
11446,  Starowiślna|2 pok. + kuchnia|Okazja|Eng,": Stare Miasto, Kazimierz",2.0,649 000 zł,65.1,9969.0,https://www.otodom.pl/oferta/ul-starowislna-2-pok-kuchnia-okazja-eng-ID42RAi.html#1a14cbbf41,2019-10-08 15:02:12.437476,Starowiślna,"Kraków : Stare Miasto, Kazimierz Starowiślna","Starowiślna, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-038, Polska",ulica,"(50.0560672, 19.9457877, 0.0)",50.0560672,19.9457877,0.0
11450,Kraków  Grzegórzki  Śródmieście  Mogilskie   3 pok,: małopolskie,3.0,599 000 zł,72.0,8319.0,https://www.otodom.pl/oferta/krakow-grzegorzki-srodmiescie-mogilskie-3-pok-ID42RuJ.html#1a14cbbf41,2019-10-08 15:02:12.437476,Mogilska,Kraków : małopolskie Mogilska,"Mogilska, Osiedle Oficerskie, Grzegórzki, Kraków, województwo małopolskie, 31-546, Polska",ulica,"(50.0665972, 19.9689644, 0.0)",50.0665972,19.9689644,0.0
11482,Zakrzówek  3 pokoje  do wejścia,": Dębniki, Zakrzówek",3.0,738 999 zł,77.0,9597.0,https://www.otodom.pl/oferta/zakrzowek-3-pokoje-do-wejscia-ID42Rhz.html#e3844ccb1e,2019-10-08 15:02:13.472312,Zakrzówek,"Kraków : Dębniki, Zakrzówek Zakrzówek","Zakrzówek, Wyłom, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-373, Polska",ulica,"(50.036549050000005, 19.909502633580637, 0.0)",50.036549050000005,19.909502633580637,0.0
11490,Dwupokojowe mieszkanie z balkonem przy  Łokietka,: Prądnik Biały,2.0,309 000 zł,30.53,10121.0,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-z-balkonem-przy-ul-lokietka-ID42KpJ.html#044a1074c1,2019-10-08 15:02:14.438879,Łokietka,Kraków : Prądnik Biały Łokietka,"Łokietka, Władysława Łokietka, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-279, Polska",ulica,"(50.085377, 19.9235123, 0.0)",50.085377,19.9235123,0.0
11491,1 pokojowe mieszkanie  Bieżanów  Prokocim,": Bieżanów-Prokocim, Bieżanów",1.0,160 000 zł,15.0,10667.0,https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-biezanow-prokocim-ID42Rhr.html#044a1074c1,2019-10-08 15:02:14.438879,Prokocimia,"Kraków : Bieżanów-Prokocim, Bieżanów Prokocimia","Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
11492,2 pokojowe mieszkanie  Bieżanów  Prokocim,": Bieżanów-Prokocim, Bieżanów",2.0,298 000 zł,35.0,8514.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-biezanow-prokocim-ID42Rhq.html#044a1074c1,2019-10-08 15:02:14.438879,Prokocimia,"Kraków : Bieżanów-Prokocim, Bieżanów Prokocimia","Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
11505,4 Pokoje  Jasna Kuchnia  Loggia,: małopolskie,4.0,425 000 zł,64.0,6641.0,https://www.otodom.pl/oferta/4-pokoje-jasna-kuchnia-loggia-ID42Rex.html#044a1074c1,2019-10-08 15:02:14.438879,Pokoju,Kraków : małopolskie Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-557, Polska",ulica,"(50.0618138, 19.9812356, 0.0)",50.0618138,19.9812356,0.0
11510,Okazja  Prądnik Czerwony,: Prądnik Czerwony,3.0,395 000 zł,52.5,7524.0,https://www.otodom.pl/oferta/okazja-mieszkanie-na-sprzedaz-pradnik-czerwony-ID42R3B.html#044a1074c1,2019-10-08 15:02:14.438879,Czerwona,Kraków : Prądnik Czerwony Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
11521,2 Pokoje w centrum Krakowa,: Grzegórzki,2.0,456 866 zł,33.47,13650.0,https://www.otodom.pl/oferta/2-pokoje-w-centrum-krakowa-ID42QIx.html#07c03f2b6c,2019-10-08 15:02:15.345224,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
11540,Fieldorfa Nila 2 pok.+ jasna kuchnia 47m² tramwaj,: Krowodrza,2.0,494 900 zł,46.8,10575.0,https://www.otodom.pl/oferta/fieldorfa-nila-2-pok-jasna-kuchnia-47m-tramwaj-ID42QLq.html#07c03f2b6c,2019-10-08 15:02:15.345224,Fieldorfa-Nila,Kraków : Krowodrza Fieldorfa-Nila,"Generała Augusta Fieldorfa-Nila, Krowodrza, Prądnik Biały, Kraków, województwo małopolskie, 31-209, Polska",ulica,"(50.0890912, 19.9356816, 0.0)",50.0890912,19.9356816,0.0
11555,2 Pokoje w centrum Krakowa,: Grzegórzki,2.0,541 359 zł,39.66,13650.0,https://www.otodom.pl/oferta/2-pokoje-w-centrum-krakowa-ID42QIy.html#4461f0855a,2019-10-08 15:02:16.471727,Pokoju,Kraków : Grzegórzki Pokoju,"Aleja Pokoju, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-564, Polska",ulica,"(50.0620982, 19.9822147, 0.0)",50.0620982,19.9822147,0.0
11558,2 pokoje   Hoffmanowej  Łagiewniki Gotowe,: Łagiewniki-Borek Fałęcki,2.0,317 000 zł,34.41,9212.0,https://www.otodom.pl/oferta/2-pokoje-ul-hoffmanowej-lagiewniki-gotowe-ID42QHX.html#4461f0855a,2019-10-08 15:02:16.471727,Hoffmanowej,Kraków : Łagiewniki-Borek Fałęcki Hoffmanowej,"Klementyny Hoffmanowej, Osiedle Cegielniana, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-419, Polska",ulica,"(50.024138, 19.9319981, 0.0)",50.024138,19.9319981,0.0
11565,Nowe  35 m2  Kraków  Krowodrza,: Krowodrza,2.0,363 930 zł,35.0,10398.0,https://www.otodom.pl/oferta/nowe-35-m2-krakow-krowodrza-ID42QG4.html#4461f0855a,2019-10-08 15:02:16.472730,Krowoderska,Kraków : Krowodrza Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
11570,Kraków   Prądnik Biały    Pachońskiego,: Prądnik Biały,2.0,308 000 zł,41.78,7372.0,https://www.otodom.pl/oferta/krakow-pradnik-bialy-ul-pachonskiego-ID42QAg.html#4461f0855a,2019-10-08 15:02:16.473733,Pachońskiego,Kraków : Prądnik Biały Pachońskiego,"Pachońskiego, Henryka Pachońskiego, Prądnik Biały, Kraków, województwo małopolskie, 31-223, Polska",ulica,"(50.0952985, 19.9315645, 0.0)",50.0952985,19.9315645,0.0
11582,2 pokoje  Ruczaj  Obozowa  jedyna taka okazja,: Dębniki,2.0,257 200 zł,34.33,7492.0,https://www.otodom.pl/oferta/2-pokoje-ruczaj-obozowa-jedyna-taka-okazja-ID42PAQ.html#981e122d41,2019-10-08 15:02:17.501658,Ruczaj,Kraków : Dębniki Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
11584,Apartament Krowodrza!,: Krowodrza,3.0,720 000 zł,96.0,7500.0,https://www.otodom.pl/oferta/apartament-krowodrza-ID42QyQ.html#981e122d41,2019-10-08 15:02:17.501658,Krowoderska,Kraków : Krowodrza Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
11586,Okazja 108 m2   Kazimierza Wielkiego,: Krowodrza,4.0,650 000 zł,108.0,6019.0,https://www.otodom.pl/oferta/okazja-108-m2-ul-kazimierza-wielkiego-ID42QwF.html#981e122d41,2019-10-08 15:02:17.501658,Kazimierza,Kraków : Krowodrza Kazimierza,"Kazimierza Wielkiego, Łobzów, Krowodrza, Kraków, województwo małopolskie, 30-053, Polska",ulica,"(50.0747782, 19.9130924, 0.0)",50.0747782,19.9130924,0.0
11590,3 pokoje    Weissa  Azory,: Prądnik Biały,3.0,343 000 zł,43.0,7977.0,https://www.otodom.pl/oferta/3-pokoje-ul-weissa-azory-ID42Quz.html#981e122d41,2019-10-08 15:02:17.501658,Weissa,Kraków : Prądnik Biały Weissa,"Wojciecha Weissa, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-339, Polska",ulica,"(50.0874389, 19.9094303, 0.0)",50.0874389,19.9094303,0.0
11591,Piękne mieszkanie 100m2  Chełmońskiego  Bronowice,: Bronowice,5.0,709 000 zł,100.0,7090.0,https://www.otodom.pl/oferta/piekne-mieszkanie-100m2-chelmonskiego-bronowice-ID42Que.html#981e122d41,2019-10-08 15:02:17.501658,Chełmońskiego,Kraków : Bronowice Chełmońskiego,"Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska",ulica,"(50.0970811, 19.8942649, 0.0)",50.0970811,19.8942649,0.0
11600,2 pokoje  zielona część Bronowic z Ogrodem,": Prądnik Biały, Bronowice Wielkie",1.0,252 000 zł,31.0,8129.0,https://www.otodom.pl/oferta/2-pokoje-zielona-czesc-bronowic-z-ogrodem-ID42Qqr.html#981e122d41,2019-10-08 15:02:17.501658,Dzielna,"Kraków : Prądnik Biały, Bronowice Wielkie Dzielna","Dzielna, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-346, Polska",ulica,"(50.0985888, 19.8879762, 0.0)",50.0985888,19.8879762,0.0
11614,3 pokoje/58m2/Prądnik Czerwony/  Strzelców,: Prądnik Czerwony,3.0,429 000 zł,58.2,7371.0,https://www.otodom.pl/oferta/3-pokoje-58m2-pradnik-czerwony-ul-strzelcow-ID42KN7.html#ed12320d37,2019-10-08 15:02:18.579898,Czerwona,Kraków : Prądnik Czerwony Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
11624,Ugorek 56m2  2 pokoje j.kuchnia Blok z cegły 1998r,": Prądnik Czerwony, Ugorek",2.0,439 000 zł,56.0,7839.0,https://www.otodom.pl/oferta/ugorek-56m2-2-pokoje-j-kuchnia-blok-z-cegly-1998r-ID42Qfa.html#ed12320d37,2019-10-08 15:02:18.579898,Ugorek,"Kraków : Prądnik Czerwony, Ugorek Ugorek","Ugorek, Prądnik Czerwony, Kraków, województwo małopolskie, 31-457, Polska",ulica,"(50.0761099, 19.9820437, 0.0)",50.0761099,19.9820437,0.0
11634,Nowe! 2pok wsch. Ogród 47m² Prądnik Biały 10/90,: Prądnik Biały,2.0,369 395 zł,48.86,7560.0,https://www.otodom.pl/oferta/nowe-2pok-wsch-ogrod-47m-pradnik-bialy-10-90-ID42Qcx.html#ed12320d37,2019-10-08 15:02:18.579898,Nowe,Kraków : Prądnik Biały Nowe,"Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
11636,Wola Justowska  słoneczne mieszkanie z tarasem 24m,": Zwierzyniec, Wola Justowska",2.0,430 000 zł,48.5,8866.0,https://www.otodom.pl/oferta/wola-justowska-sloneczne-mieszkanie-z-tarasem-24m-ID42Qc6.html#ed12320d37,2019-10-08 15:02:18.579898,Justowska,"Kraków : Zwierzyniec, Wola Justowska Justowska","Wola Justowska, Zwierzyniec, Kraków, województwo małopolskie, 30-223, Polska",ulica,"(50.0667259, 19.8687951, 0.0)",50.0667259,19.8687951,0.0
11653,Wiślane Tarasy  nowoczesny apartament z 2 syp.,: Grzegórzki,3.0,1 254 000 zł,83.6,15000.0,https://www.otodom.pl/oferta/wislane-tarasy-nowoczesny-apartament-z-2-syp-ID42Q47.html#ad8dc6feba,2019-10-08 15:02:19.517499,Turbasy,Kraków : Grzegórzki Turbasy,"Józefa Turbasy, Zagumnie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska",ulica,"(50.0463579, 19.9714356, 0.0)",50.0463579,19.9714356,0.0
11655,Nowe! 2pok wsch. balkon 3 27m² Prądnik Biały 10/90,: Prądnik Biały,2.0,315 657 zł,35.54,8882.0,https://www.otodom.pl/oferta/nowe-2pok-wsch-balkon-3-27m-pradnik-bialy-10-90-ID42Q3l.html#ad8dc6feba,2019-10-08 15:02:19.517499,Nowe,Kraków : Prądnik Biały Nowe,"Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
11659,Nowe! 2pok zach. balkon 3 27m² Prądnik Biały 10/90,: Prądnik Biały,2.0,354 818 zł,44.0,8064.0,https://www.otodom.pl/oferta/nowe-2pok-zach-balkon-3-27m-pradnik-bialy-10-90-ID42Q3e.html#ad8dc6feba,2019-10-08 15:02:19.533126,Nowe,Kraków : Prądnik Biały Nowe,"Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
11660,Nowe! 2pok zach. balkon 4 2m² Prądnik Biały 10/90,: Prądnik Biały,2.0,317 714 zł,36.59,8683.0,https://www.otodom.pl/oferta/nowe-2pok-zach-balkon-4-2m-pradnik-bialy-10-90-ID42Q3f.html#ad8dc6feba,2019-10-08 15:02:19.533126,Nowe,Kraków : Prądnik Biały Nowe,"Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
11661,Nowe! 2pok wsch. balkon 4 3m² Prądnik Biały 10/90,: Prądnik Biały,2.0,360 846 zł,48.85,7387.0,https://www.otodom.pl/oferta/nowe-2pok-wsch-balkon-4-3m-pradnik-bialy-10-90-ID42Q3d.html#ad8dc6feba,2019-10-08 15:02:19.533126,Nowe,Kraków : Prądnik Biały Nowe,"Prądnik Biały, Kraków, województwo małopolskie, Polska",ulica,"(50.1035684, 19.953603106301202, 0.0)",50.1035684,19.953603106301202,0.0
11666,2 pokojowe mieszkanie  Bronowice,": Bronowice, Bronowice Małe",2.0,419 000 zł,45.0,9311.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-bronowice-ID42PZT.html#ad8dc6feba,2019-10-08 15:02:19.533126,Bronowicka,"Kraków : Bronowice, Bronowice Małe Bronowicka","Bronowicka, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 30-139, Polska",ulica,"(50.0816928, 19.8902943, 0.0)",50.0816928,19.8902943,0.0
11669,Nowe 2pok. IIIp. balkon 5 54m² G.Bronowice Ikea 0%,: Bronowice,2.0,284 750 zł,33.5,8500.0,https://www.otodom.pl/oferta/nowe-2pok-iiip-balkon-5-54m-g-bronowice-ikea-0-ID42PZ9.html#ad8dc6feba,2019-10-08 15:02:19.533126,Bronowicka,Kraków : Bronowice Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
11677,Nowe! 2pok taras 9 35m² I IIp G.Bronowice Ikea 0%,: Bronowice,2.0,282 200 zł,34.0,8300.0,https://www.otodom.pl/oferta/nowe-2pok-taras-9-35m-i-iip-g-bronowice-ikea-0-ID42PZ6.html#9a4c3a8578,2019-10-08 15:02:20.556885,Nowe,Kraków : Bronowice Nowe,"Bronowice Nowe, Bronowice, Kraków, województwo małopolskie, 30-128, Polska",ulica,"(50.0767555, 19.8978952, 0.0)",50.0767555,19.8978952,0.0
11678,Nowe! 2pok taras 9 35m² I IIp G.Bronowice Ikea 0%,: Bronowice,2.0,285 600 zł,34.0,8400.0,https://www.otodom.pl/oferta/nowe-2pok-taras-9-35m-i-iip-g-bronowice-ikea-0-ID42PZ3.html#9a4c3a8578,2019-10-08 15:02:20.556885,Nowe,Kraków : Bronowice Nowe,"Bronowice Nowe, Bronowice, Kraków, województwo małopolskie, 30-128, Polska",ulica,"(50.0767555, 19.8978952, 0.0)",50.0767555,19.8978952,0.0
11679,Mistrzejowice  Piastów   53m2  2 pokoje+Balkon,: Mistrzejowice,2.0,350 000 zł,53.5,6542.0,https://www.otodom.pl/oferta/mistrzejowice-os-piastow-53m2-2-pokoje-balkon-ID42PYC.html#9a4c3a8578,2019-10-08 15:02:20.556885,Mistrzejowicka,Kraków : Mistrzejowice Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
11698,Na sprzedaż mieszkanie 2pok 38m2 Bieńczyce,: Bieńczyce,2.0,305 000 zł,38.0,8026.0,https://www.otodom.pl/oferta/na-sprzedaz-mieszkanie-2pok-38m2-bienczyce-ID42Pwy.html#9a4c3a8578,2019-10-08 15:02:20.559893,Bieńczyckie,Kraków : Bieńczyce Bieńczyckie,"Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska",ulica,"(50.08937935, 20.011360169078962, 0.0)",50.08937935,20.011360169078962,0.0
11722,Apartament/Lokal   2 pokoje    Szlak  Centrum !,: Stare Miasto,2.0,950 000 zł,66.49,14288.0,https://www.otodom.pl/oferta/apartament-lokal-2-pokoje-ul-szlak-centrum-ID42PqA.html#29847faf57,2019-10-08 15:02:21.708500,Szlak,Kraków : Stare Miasto Szlak,"Szlak, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 31-154, Polska",ulica,"(50.070494, 19.9448148, 0.0)",50.070494,19.9448148,0.0
